"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ouzbékistan","UZB","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","244181","255710","269086","283938","299774","315994","332853","350323","367055","380961","391152","397424","399536","399008","398141","397674","397384","397771","398494","398101","396253","393054","388826","384930","383319","385154","390291","398763","410636","425654","443107","463518","487243","512685","537937","562588","586589","609365","631414","653911","676990","701282","726843","751433","771764","786355","796544","803329","807107","808648","809232","810363","813966","821553","835444","860310","892796","927751","966127","1007698","1048743","1089780","1138343","1190755","1246869",
"Saint-Vincent-et-les Grenadines","VCT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","2151","2177","2215","2264","2324","2390","2461","2536","2612","2694","2777","2854","2931","3011","3087","3163","3238","3314","3388","3463","3520","3544","3565","3591","3621","3660","3712","3775","3855","3952","4052","4133","4184","4222","4252","4282","4312","4343","4381","4426","4476","4525","4572","4611","4644","4675","4710","4739","4761","4797","4860","4937","4999","5055","5134","5224","5302","5376","5472","5588","5709","5820","5940","6076","6218",
"Venezuela","VEN","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","93776","97748","101997","106545","111407","116595","122197","128254","134692","141335","148308","155711","163453","171538","179952","188924","198552","208866","220068","231926","244056","256807","270423","284826","299704","314968","331100","348316","366427","385241","404452","424416","445432","467299","489686","512446","535942","560408","585470","610223","635512","660564","686345","713301","740320","768708","798573","830007","862480","896040","930957","967683","1006201","1045326","1085856","1128312","1171252","1212495","1251531","1293263","1341280","1392007","1447358","1508384","1569442",
"Îles Vierges britanniques","VGB","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","207","206","206","209","210","209","213","217","223","232","239","245","249","252","257","263","268","278","289","297","305","314","323","334","343","349","355","362","370","377","386","396","405","409","419","427","430","435","443","453","462","470","490","523","559","597","641","688","738","798","850","917","1002","1086","1167","1251","1284","1316","1446","1576","1678","1772","1865","1974","2085",
"Îles Vierges (EU)","VIR","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1203","1185","1134","1207","1153","1150","1154","1163","1263","1323","1345","1477","1593","1770","1924","2061","2151","2146","2282","2386","2556","2611","2662","2720","2789","2872","2964","3058","3160","3267","3476","3627","3780","3936","4092","4244","4406","4586","4778","4981","5198","5407","5616","5834","6064","6312","6576","6882","7233","7601","8034","8479","8873","9280","9693","10128","10592","11059","11533","12009","12393","12683","13000","13342","13678",
"Viet Nam","VNM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","876873","912200","946749","980538","1016121","1054123","1094457","1137870","1178120","1213771","1247630","1278255","1301258","1321886","1346434","1379045","1422431","1470503","1520259","1568695","1614998","1658869","1699861","1739585","1781123","1826306","1875937","1930840","1989209","2047314","2104130","2159356","2211380","2262352","2317188","2378535","2447763","2526010","2610934","2695856","2775424","2849250","2917559","2980244","3035607","3085194","3134174","3183229","3223981","3257737","3296618","3341383","3400533","3482891","3591409","3726330","3858071","3994829","4158136","4345971","4564147","4784336","5015882","5279638","5569213",
"Vanuatu","VUT","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","933","918","904","891","879","868","864","867","903","960","1005","1039","1064","1086","1097","1108","1125","1146","1175","1538","1890","1895","1903","1914","1929","1949","1971","1993","2022","2054","2061","2040","2017","1994","1970","1944","1916","1886","1858","1830","1842","1900","1963","2032","2117","2216","2329","2458","2607","2787","2984","3179","3379","3598","3835","4083","4338","4607","4913","5260","5615","5963","6333","6733","7150",
"Monde","WLD","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","85869278","87574615","89659026","91976433","94394954","97181565","100153234","103127800","106197845","109317889","112537228","115924967","119388777","122981170","126746500","130609934","134436536","138376229","142498956","146659530","150343169","153260274","155841363","158442894","161457970","165121954","169178316","173448827","177978668","182765456","187625807","192537338","197640803","202898952","208335817","213692839","218906126","224277099","229667754","234983952","240475195","246264721","252242752","258247896","264266894","270320679","276407146","282209281","287616321","292968928","298551291","305095678","313371978","322346469","332231132","343236870","354861496","367283710","380400170","393917261","407491263","419540771","432407081","447070285","461232928",
"Samoa","WSM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","1678","1725","1769","1812","1864","1930","2015","2077","2115","2155","2200","2242","2280","2316","2350","2386","2433","2474","2507","2542","2578","2618","2662","2700","2725","2739","2757","2822","2935","3067","3210","3359","3504","3639","3767","3891","3998","4103","4204","4304","4384","4452","4546","4654","4771","4884","4990","5077","5144","5202","5270","5357","5407","5424","5454","5497","5535","5636","5793","5957","6143","6326","6503","6693","6927",
"Kosovo","XKX","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","23132","23199","23332","23617","24034","24590","25292","26067","26784","27396","27994","28644","29349","30121","30954","31823","32705","33565","34386","35152","35896","36597","37172","37672","38181","38686","39254","39982","41257","42919","44446","45749","47068","48750","50758","52946","55185","57439","58324","58303","59841","62486","64527","65764","66626","67113","67257","67145","66917","66640","66218","66831","68690","70638","72697","74845","77292","80056","82884","85763","87934","89796","92524","91926","90993",
"Yémen, Rép. du","YEM","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","117273","118909","120548","122039","123572","125288","127096","129012","131055","133364","135862","138434","141192","144127","147228","150491","153917","157517","161328","165360","169624","174130","178836","183794","189066","194643","200505","206638","212988","219596","226504","233620","240952","248531","256379","264487","272757","281221","289953","298880","307949","317267","326987","337092","347313","357964","369106","380303","391638","403259","415267","427967","441222","453541","464127","472725","480584","489398","498989","509662","520059","529477","541435","557942","577323",
"Afrique du Sud","ZAF","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","300825","308159","317158","327626","339430","352539","366840","382288","398779","416029","433737","451127","468108","485199","502382","519687","537160","555175","573818","592838","615446","642840","673316","707046","744505","780729","812457","842283","870271","895182","916827","938945","970798","989382","1023630","1085366","1150833","1217360","1270338","1318454","1362815","1405789","1448671","1491744","1535458","1578259","1615974","1650061","1682528","1709654","1732402","1754491","1784228","1825263","1868741","1916966","1971062","2037938","2120043","2209205","2297569","2369893","2443833","2531228","2627648",
"Zambie","ZMB","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","48138","49922","51863","53943","56100","58349","60728","63214","65777","68376","70994","73642","76329","79069","81905","84854","87928","91139","94448","97777","101033","104168","107168","110014","112737","115424","118104","120749","123301","125651","127748","129585","131163","132537","133757","134822","135720","136502","137179","137717","138211","138775","139462","140310","141294","142404","143701","145247","147123","149366","151988","154990","158293","161621","165448","170682","176950","183690","190993","198975","207418","215666","224994","236131","248172",
"Zimbabwe","ZWE","Population âgée de plus de 65 ans, femmes","SP.POP.65UP.FE.IN","73552","75807","78064","80322","82584","84851","87135","89450","91783","94098","96483","99059","101829","104764","107832","111120","114636","118542","123500","129588","134541","138193","142056","146024","150015","153906","157674","161689","166272","171188","176264","181333","188649","198141","207091","214826","220826","225108","227822","229152","229487","228740","227454","226188","225384","225420","226037","227259","229101","231608","234878","238917","243408","248032","255690","266662","278203","290120","302353","314683","326235","335662","344385","353070","359728",
