country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2012,1.82742100518647,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2011,1.7830729059603,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2010,1.7765652879188,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2009,1.81402538867088,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2008,1.72248059705499,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2007,1.66047420443879,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2006,1.65946325152854,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2005,1.65131109968889,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2004,1.69618269506152,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2003,1.72105760672388,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2002,1.69563023191135,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2001,1.71907494289934,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2000,1.68274403756978,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1999,1.69835347706285,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1998,1.60444303553081,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1997,1.62807461368712,,2
ECS,Europe & Central Asia,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1996,1.64392778551766,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2022,0.822972876784851,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2021,0.869407367068856,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2020,0.857322468271013,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2019,0.835654126608031,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2018,0.833148073431408,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2017,0.812238348738459,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2016,0.801747250458501,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2015,0.69453811825922,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2014,0.632740297787776,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2013,0.624658521022145,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2012,0.643351585203898,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2011,0.624174915613591,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2010,0.650758745231868,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2009,0.670339587181852,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2008,0.603569043856019,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2007,0.617225784375606,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2006,0.541400595632192,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2005,0.561483816532626,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2004,0.512511784403416,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2003,0.502323052222503,,2
ECA,Europe & Central Asia (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2002,0.537312956909692,,2
