indicatorId,geoUnit,year,type,subtype,value
ILLPOP.AG15T99,JAM,1999,Data Status,Data reporting,"Literacy definition: Illiterate persons are those considered to have a very limited knowledge of the alphabetic system, and so may be able to identify (read) a few frequently used words but cannot understand a group of words in a phrase or a sentence. Such persons may write a few letters of the alphabet."
ILLPOP.AG15T99,JAM,1999,Source,Data sources,Source: Jamaica Adult Literacy Survey
ILLPOP.AG15T99,JOR,2003,Data Status,Data reporting,Literacy definition: A person is defined as literate if they are aged 15 years and above and they can read and write in any language.
ILLPOP.AG15T99,JOR,2003,Source,Data sources,Source: Household Expenditure & Income Survey
ILLPOP.AG15T99,JOR,2005,Data Status,Data reporting,Literacy definition: ...
ILLPOP.AG15T99,JOR,2005,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,JOR,2007,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read and write.
ILLPOP.AG15T99,JOR,2007,Source,Data sources,Source: Demographic and Health Survey (DHS)
ILLPOP.AG15T99,JOR,2010,Data Status,Data reporting,Literacy definition: ...
ILLPOP.AG15T99,JOR,2010,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,JOR,2011,Data Status,Data reporting,"Literacy definition: Literacy test: numeracy, reading, writing."
ILLPOP.AG15T99,JOR,2011,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,JOR,2012,Data Status,Data reporting,"Literacy definition: Literacy test: numeracy, reading, writing."
ILLPOP.AG15T99,JOR,2012,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,JOR,2023,Data Status,Data reporting,"Literacy definition: The illiteracy index has the same meaning agreed upon in the United Nations.  A literacy person has the ability to read and write, with understanding, a short, simple statement about ones everyday life."
ILLPOP.AG15T99,JOR,2023,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,KAZ,1999,Data Status,Data reporting,Literacy definition: A literate is defined as a person who can read and understand the meaning of the read material and can write short simple chain of events of his everyday life.
ILLPOP.AG15T99,KAZ,1999,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KAZ,2009,Data Status,Data reporting,Literacy definition: A literate is the person who is able to  read and write.
ILLPOP.AG15T99,KAZ,2009,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KAZ,2010,Data Status,Data reporting,Literacy definition: UIS estimate based on 2010 MICS Survey data with assessment of reading skills of male and female population 15-49 years.  Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,KAZ,2010,Source,Data sources,Source: UIS estimates: MICS/GALP
ILLPOP.AG15T99,KAZ,2020,Data Status,Data reporting,Literacy definition: UIS estimate based on 2010 MICS Survey data with assessment of reading skills of male and female population 15-49 years.
ILLPOP.AG15T99,KAZ,2020,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,KEN,2000,Data Status,Data reporting,Literacy definition: Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper.
ILLPOP.AG15T99,KEN,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
ILLPOP.AG15T99,KEN,2007,Data Status,Data reporting,Literacy definition: UIS estimate based on 2008-09 Demographic and Health Survey data with assessment of reading skills of male population 15-54 years and female population 15-49 years. Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,KEN,2007,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,KEN,2014,Data Status,Data reporting,Literacy definition: UIS estimate based on 2014 Demographic and Health Survey data with assessment of reading skills of male population 15-54 years and female population 15-49 years. Literacy rates based on a reading assessment are likely to be lower than literacy rates based on self- or household declaration.
ILLPOP.AG15T99,KEN,2014,Source,Data sources,Source: UIS estimates: DHS/GALP
ILLPOP.AG15T99,KEN,2024,Data Status,Data reporting,Literacy definition: UIS estimate based on 2014 Demographic and Health Survey data with assessment of reading skills of male population 15-54 years and female population 15-49 years.
ILLPOP.AG15T99,KEN,2024,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,KGZ,1999,Data Status,Data reporting,Literacy definition: The literate population is the population aged 6 years and older which is able to read and write or only to read.
ILLPOP.AG15T99,KGZ,1999,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KGZ,2009,Data Status,Data reporting,"Literacy definition: Literate persons are those with primary general, basic general, secondary general, secondary specialized, incomplete higher and higher education according to the population census data.  Persons with less than primary general education are considered literate if they answer Yes to the question: Are you able to read and write?"
ILLPOP.AG15T99,KGZ,2009,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KGZ,2019,Data Status,Data reporting,"Literacy definition: 2009 population census: Literate persons are those with primary general, basic general, secondary general, secondary specialized, incomplete higher and higher education according to population census data. Persons with less than primary general education are considered literate if they answer Yes to the question: Are you able to read and write?"
ILLPOP.AG15T99,KGZ,2019,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,KHM,1998,Data Status,Data reporting,Literacy definition: Literacy is the ability to read and write with understanding in any language. A person is a literate when he/she can both read and write a simple message in any language or dialect.
ILLPOP.AG15T99,KHM,1998,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KHM,2004,Data Status,Data reporting,"Literacy definition: The ability to read and write with understanding in any language. A person is  literate when he can read and write a simple message in any language or dialect. A person who both cannot read and write a simple message is considered illiterate. Also to be considered illiterate is that person who is capable of reading only his own name or number, as well as persons who can read but not write. Children aged 0-9 were treated as illiterate by definition even if a few of them could read and write."
ILLPOP.AG15T99,KHM,2004,Source,Data sources,Source: Inter-censual Population Survey
ILLPOP.AG15T99,KHM,2008,Data Status,Data reporting,"Literacy definition: A person is defined as literate if they can both read and write a short, simple statement on his or her everyday life."
ILLPOP.AG15T99,KHM,2008,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KHM,2009,Data Status,Data reporting,"Literacy definition: Can you read a simple message in any language ? Can you write a simple message in any language ?  The literacy test was administered by the Enumerator. Give the respondent to read one or two phrases from the book or sometime, write a simple phrase for the respondent to read, or sometimes ask the respondent to write a simple message themselves."
ILLPOP.AG15T99,KHM,2009,Source,Data sources,Source: Socioeconomic Survey
ILLPOP.AG15T99,KHM,2013,Data Status,Data reporting,Literacy definition:
ILLPOP.AG15T99,KHM,2013,Source,Data sources,Source: IPUMS data
ILLPOP.AG15T99,KHM,2014,Data Status,Data reporting,Literacy definition: A person is defined as literate if he or she answers yes to: Q1: Can you read a simple message in any language?  Q2: Can you write a simple message in any language?
ILLPOP.AG15T99,KHM,2014,Source,Data sources,Source: Socioeconomic Survey
ILLPOP.AG15T99,KHM,2015,Data Status,Data reporting,Literacy definition: A person is defined as literate if he or she answers yes to: Q1: Can you read a simple message in any language?   Q2: Can you write a simple message in any language?
ILLPOP.AG15T99,KHM,2015,Source,Data sources,Source: Socioeconomic Survey
ILLPOP.AG15T99,KHM,2019,Data Status,Data reporting,"Literacy definition: a. Can the person read and write with understanding in Khmer language? 1.Yes;  2. No b. Can this person read and write with understanding in any other language, if so, which?  1. No other language; 2. Vietnamese; 3. Chinese; 4. Lao; 5. Thai; 6. French; 7. English; 8. Chaam; 9. Other: ____"
ILLPOP.AG15T99,KHM,2019,Source,Data sources,Source: IPUMS data
ILLPOP.AG15T99,KOR,2008,Data Status,Data reporting,Literacy definition: (1) Survey processes and methods: Conducting a literacy test in the form of a structured questionnaire aimed at all individuals within the sample households carried out door-to-door. (2) Survey questions: Basic 1) Participant is shown some Korean words and then asked whether he or she can read the words without any difficulty. 1. Can read without any difficulty   2. Have some difficulty but can read without assistance 3. Cannot read without assistance 4. Cannot read because of a disability  Basic 2) Please write your name and your address. Name Address 1. Wrote name and address without any difficulty 2. Had some difficulty but wrote name and address without assistance 3. Wrote name and address with some assistance 4. Cannot write because of a disability 'Literate people' includes both those who can read without any difficulty AND also people who can read and write despite some difficulties.
ILLPOP.AG15T99,KOR,2008,Source,Data sources,Source: Survey
ILLPOP.AG15T99,KOR,2018,Data Status,Data reporting,Literacy definition: 2008 survey: (1) Survey processes and methods: Conducting a literacy test in the form of a structured questionnaire aimed at all individuals within the sample households carried out door-to-door. (2) Survey questions: Basic 1) Participant is shown some Korean words and then asked whether he or she can read the words without any difficulty. 1. Can read without any difficulty   2. Have some difficulty but can read without assistance 3. Cannot read without assistance 4. Cannot read because of a disability  Basic 2) Please write your name and your address. Name Address 1. Wrote name and address without any difficulty 2. Had some difficulty but wrote name and address without assistance 3. Wrote name and address with some assistance 4. Cannot write because of a disability 'Literate people' includes both those who can read without any difficulty AND also people who can read and write despite some difficulties.
ILLPOP.AG15T99,KOR,2018,Source,Data sources,Source: UIS estimates: GALP
ILLPOP.AG15T99,KWT,1995,Data Status,Data reporting,"Literacy definition: A person is defined as literate if they can, with understanding, both read and write a short, simple statement on his everyday life."
ILLPOP.AG15T99,KWT,1995,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KWT,2005,Data Status,Data reporting,"Literacy definition: Literacy is a person's ability to read, with understanding, a simple statement related to his or her everyday life. It needs a series of writing and reading skills and testing it includes basic accounting skills."
ILLPOP.AG15T99,KWT,2005,Source,Data sources,Source: Population Census
ILLPOP.AG15T99,KWT,2006,Data Status,Data reporting,"Literacy definition: Literate persons are those aged 15 years and older who can read or write in any language, either in their mother tongue or the language of the country in which they reside."
ILLPOP.AG15T99,KWT,2006,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,KWT,2007,Data Status,Data reporting,"Literacy definition: Literate persons are those aged 15 years and older who can read or write in any language, either in their mother tongue or the language of the country in which they reside."
ILLPOP.AG15T99,KWT,2007,Source,Data sources,Source: Labour Force Survey
ILLPOP.AG15T99,KWT,2008,Data Status,Data reporting,Literacy definition: Illiterate persons are those aged 15 years and older who cannot read or write.
